w,l,wl,srs_adj,sos_adj,ap_pre,ap_high,ap_final,adj_ncaa
14,13,0.519,50.96,29.14,0,0,0,0
16,14,0.533,56.36,29.14,0,0,0,0
18,4,0.818,65.15,29.14,0,0.967,0.7,0
7,16,0.304,38.3,29.15,0,0,0,0
9,21,0.3,45.03,29.15,0,0,0,0
15,10,0.6,49.65,29.15,0,0,0,0
15,10,0.6,51.39,29.15,0,0,0,0
18,13,0.581,53.86,29.15,0,0,0,0
13,15,0.464,45.83,29.16,0,0,0,0
14,10,0.583,51.21,29.16,0,0.567,0,0
20,9,0.69,55.71,29.16,0.433,0.533,0.233,0.26
23,8,0.742,57.67,29.16,0,0.567,0,0.587
21,7,0.75,60.25,29.16,0.6,1,0.467,0.26
25,5,0.833,65.28,29.16,0,0.9,0.9,0.714
12,15,0.444,47.79,29.17,0,0,0,0
16,13,0.552,49.35,29.17,0,0,0,0
14,15,0.483,49.79,29.17,0,0,0,0
22,11,0.667,53.99,29.17,0.4,0.6,0,0
22,9,0.71,55.95,29.17,0.333,0.4,0.267,0.36
30,0,1,71.99,29.17,1,1,1,1
8,18,0.308,44.85,29.18,0,0,0,0
13,16,0.448,45.33,29.18,0,0,0,0
8,13,0.381,48.5,29.18,0,0,0,0
13,14,0.481,48.57,29.18,0.4,0.4,0,0
14,14,0.5,52.09,29.18,0,0,0,0
19,14,0.576,53.12,29.18,0.233,0.367,0,0
19,9,0.679,56.52,29.18,0,0.433,0,0
31,7,0.816,63.57,29.18,0,0.733,0.733,0.714
7,20,0.259,42.56,29.19,0,0,0,0
9,17,0.346,43.44,29.19,0,0,0,0
17,16,0.515,49.5,29.19,0,0,0,0
19,13,0.594,54.74,29.19,0.267,0.567,0,0
20,11,0.645,56.22,29.19,0.433,0.467,0,0.36
23,12,0.657,56.49,29.19,0.4,0.433,0,0.36
24,10,0.706,58.39,29.19,0,0.433,0,0.26
24,9,0.727,59.58,29.19,0,0.6,0.467,0.36
31,5,0.861,63.6,29.19,0,0.833,0.833,0.587
2,20,0.091,39.24,29.2,0,0,0,0
19,14,0.576,50.32,29.2,0,0,0,0
20,13,0.606,51.63,29.2,0,0,0,0
16,14,0.533,52.39,29.2,0,0,0,0
14,15,0.483,53.48,29.2,0,0,0,0
25,8,0.758,61.65,29.2,0,0.433,0.267,0.36
27,4,0.871,62.08,29.2,0.533,1,0.867,0.587
17,9,0.654,54.96,29.21,0,0,0,0
21,5,0.808,58.28,29.21,0.9,0.933,0.7,0
12,20,0.375,48.06,29.22,0,0,0,0
12,14,0.462,48.69,29.22,0,0.367,0,0
16,16,0.5,54.24,29.22,0,0,0,0
19,10,0.655,55.51,29.22,0,0,0,0
24,9,0.727,59.55,29.22,0,0.6,0.5,0.26
25,7,0.781,63.83,29.22,0,0.8,0.667,0.36
13,16,0.448,47.82,29.23,0,0,0,0
15,16,0.484,49.98,29.23,0,0,0,0
18,14,0.563,51.84,29.23,0,0,0,0
22,10,0.688,55.29,29.23,0,0,0,0.26
30,2,0.938,65.12,29.23,0.967,1,1,1
11,16,0.407,44.39,29.24,0,0,0,0
11,17,0.393,47.01,29.24,0,0,0,0
14,15,0.483,51.45,29.24,0,0,0,0
15,17,0.469,52.2,29.24,0.333,0.333,0,0
19,11,0.633,55.29,29.24,0,0.9,0,0
23,10,0.697,59.03,29.24,0.6,0.733,0.5,0.714
24,8,0.75,61.51,29.24,0.767,0.867,0.6,0.36
8,24,0.25,47.05,29.25,0,0,0,0
16,15,0.516,49.54,29.25,0,0,0,0
13,13,0.5,52.28,29.25,0,0.4,0,0
14,15,0.483,53.8,29.25,0,0,0,0
18,12,0.6,53.91,29.25,0,0,0,0
19,13,0.594,54.33,29.25,0,0.3,0,0.26
22,13,0.629,54.6,29.25,0,0,0,0
18,9,0.667,55.02,29.25,0,0.6,0,0
17,9,0.654,55.8,29.25,0,0,0,0
20,9,0.69,55.9,29.25,0.833,0.867,0.233,0.26
27,9,0.75,58.08,29.25,0,0.433,0.333,0.47
22,10,0.688,58.65,29.25,0,0.433,0,0.26
26,8,0.765,59.68,29.25,0.533,0.833,0.7,0.36
10,16,0.385,44.69,29.26,0,0,0,0
15,16,0.484,51.03,29.26,0,0,0,0
18,14,0.563,55.22,29.26,0,0.4,0,0
24,13,0.649,56.11,29.26,0,0,0,0.587
25,9,0.735,58.19,29.26,0.367,0.633,0.533,0.26
23,9,0.719,58.4,29.26,0.433,0.867,0.367,0.26
8,18,0.308,46.36,29.27,0,0,0,0
11,11,0.5,51.36,29.27,0,0,0,0
22,13,0.629,56.28,29.27,0,0,0,0
24,12,0.667,58.23,29.27,0.767,0.967,0,0.714
25,4,0.862,60.5,29.27,0,0.8,0.767,0.714
24,8,0.75,60.75,29.27,0.433,0.667,0.333,0.26
11,17,0.393,47.36,29.28,0,0,0,0
17,14,0.548,48.21,29.28,0,0,0,0
18,14,0.563,50.8,29.28,0,0,0,0
18,16,0.529,53.18,29.28,0,0,0,0
35,3,0.921,65.14,29.28,0.9,1,0.967,0.714
11,19,0.367,45.18,29.29,0,0,0,0
13,18,0.419,45.5,29.29,0,0,0,0
12,16,0.429,47.02,29.29,0,0,0,0
16,18,0.471,48.29,29.29,0,0,0,0
15,14,0.517,51.22,29.29,0,0,0,0
17,13,0.567,56.81,29.29,0,0,0,0.26
27,7,0.794,59.96,29.29,0.833,0.933,0.667,0.26
21,11,0.656,60.09,29.29,0,0.333,0,0.26
25,8,0.758,61.72,29.29,0,0.933,0.667,0
26,4,0.867,62.07,29.29,0.933,1,0.967,0.851
29,8,0.784,67.87,29.29,0.7,0.967,0.567,0.714
13,18,0.419,46.19,29.3,0,0,0,0
10,18,0.357,46.64,29.3,0,0,0,0
14,15,0.483,48.09,29.3,0,0,0,0
15,17,0.469,50.66,29.3,0,0,0,0
20,10,0.667,57.55,29.3,0,0.3,0.3,0.26
20,6,0.769,58.62,29.3,0,0.9,0.9,0.924
21,11,0.656,60.69,29.3,0,0.667,0,0.26
25,7,0.781,63.82,29.3,0,0.967,0.567,0.36
11,12,0.478,47.17,29.31,0,0,0,0
16,15,0.516,48.52,29.31,0,0,0,0
12,12,0.5,52.44,29.31,0,0,0,0
19,12,0.613,52.55,29.31,0,0.467,0,0.851
15,18,0.455,54.42,29.31,0,0,0,0
19,8,0.704,55.63,29.31,0.467,0.667,0.4,0.26
20,11,0.645,57.62,29.31,0,0,0,0.26
8,23,0.258,44.87,29.32,0,0,0,0
23,12,0.657,54.07,29.32,0,0.333,0,0
23,11,0.676,59.11,29.32,0,0.433,0.2,0.36
21,12,0.636,60.03,29.32,0,0.4,0,0
33,5,0.868,66.63,29.32,0.933,0.967,0.967,0.714
11,16,0.407,47.26,29.33,0,0,0,0
17,15,0.531,47.4,29.33,0,0,0,0
20,13,0.606,52.54,29.33,0,0,0,0
14,12,0.538,53,29.33,0,0,0,0
14,15,0.483,53.22,29.33,0,0,0,0
16,16,0.5,55.76,29.33,0,0,0,0
17,14,0.548,56.04,29.33,0,0,0,0
16,9,0.64,56.32,29.33,0,0.8,0,0
31,5,0.861,62.1,29.33,0.633,0.967,0.9,0.851
9,24,0.273,42.8,29.34,0,0,0,0
10,21,0.323,46.51,29.34,0,0,0,0
9,22,0.29,46.7,29.34,0,0,0,0
13,16,0.448,49.29,29.34,0,0,0,0
14,9,0.609,50.58,29.34,0,0,0,0
16,14,0.533,50.85,29.34,0,0,0,0
17,9,0.654,52.17,29.34,0,0,0,0
19,15,0.559,52.8,29.34,0,0,0,0
30,6,0.833,62.08,29.34,0.633,0.967,0.8,0.714
13,20,0.394,44.02,29.35,0,0,0,0
9,19,0.321,45.37,29.35,0,0,0,0
13,15,0.464,50.9,29.35,0,0,0,0
16,17,0.485,51.53,29.35,0.433,0.433,0,0
17,17,0.5,52.17,29.35,0.433,0.5,0,0
25,7,0.781,57.09,29.35,0,0.667,0.533,0.36
14,13,0.519,49.98,29.36,0,0,0,0
22,5,0.815,58.76,29.36,0,0.833,0.833,0.714
23,9,0.719,62.66,29.36,0.767,0.767,0.333,0.36
27,8,0.771,63.6,29.36,0.533,0.7,0.567,0.587
18,4,0.818,64.2,29.36,0,0.967,0.667,0
9,22,0.29,40.98,29.37,0,0,0,0
12,17,0.414,48.54,29.37,0,0,0,0
18,13,0.581,52.66,29.37,0,0,0,0
19,11,0.633,53.86,29.37,0,0.267,0,0.26
15,11,0.577,54.04,29.37,0,0,0,0
20,14,0.588,54.59,29.37,0,0,0,0
22,7,0.759,57.72,29.37,0,0.5,0.3,0.26
21,14,0.6,59.32,29.37,0,0,0,0
9,12,0.429,46.99,29.38,0,0,0,0
21,18,0.538,50.93,29.38,0,0,0,0
14,9,0.609,52.1,29.38,0,0.433,0,0
19,13,0.594,52.68,29.38,0,0,0,0
24,10,0.706,55.87,29.38,0,0.567,0.567,0.36
19,14,0.576,56.2,29.38,0,0,0,0
23,10,0.697,57.99,29.38,0,0.533,0.267,0.587
7,21,0.25,45.22,29.39,0,0,0,0
12,18,0.4,45.94,29.39,0,0,0,0
13,18,0.419,49.67,29.39,0,0,0,0
17,14,0.548,52.57,29.39,0,0,0,0
15,16,0.484,52.81,29.39,0,0,0,0
19,14,0.576,56.43,29.39,0,0.233,0,0
25,13,0.658,58.23,29.39,0,0,0,0
19,8,0.704,58.27,29.39,0,0.867,0.867,0
22,12,0.647,58.47,29.39,0.233,0.767,0,0.36
26,9,0.743,63.68,29.39,0,0.733,0.667,0.714
6,21,0.222,40.95,29.4,0,0,0,0
13,16,0.448,49.51,29.4,0,0,0,0
13,14,0.481,52.28,29.4,0.467,0.6,0,0
20,14,0.588,52.54,29.4,0,0,0,0
18,8,0.692,54.87,29.4,0,0,0,0
24,9,0.727,57.01,29.4,0,0.467,0.467,0.26
27,6,0.818,64.65,29.4,0.8,0.867,0.867,0.36
29,6,0.829,66.6,29.4,0.6,1,0.967,0.26
6,16,0.273,45.23,29.41,0,0,0,0
9,22,0.29,46.28,29.41,0,0,0,0
16,16,0.5,47.18,29.41,0,0,0,0
13,11,0.542,54.58,29.41,0,0,0,0
24,10,0.706,58.15,29.41,0.5,0.767,0.367,0.26
24,9,0.727,60.25,29.41,0,0.533,0,0.587
28,8,0.778,60.32,29.41,0.267,0.8,0.7,0.587
30,6,0.833,63.29,29.41,0.733,1,0.833,0.36
13,13,0.5,46.67,29.42,0,0,0,0
14,20,0.412,49.42,29.42,0,0,0,0
19,10,0.655,52.49,29.42,0,0,0,0
13,13,0.5,53.09,29.42,0,0,0,0
20,5,0.8,55.17,29.42,0,0.933,0.6,0
21,11,0.656,56.07,29.42,0,0,0,0.26
19,13,0.594,56.32,29.42,0,0,0,0
25,8,0.758,58.27,29.42,0.433,0.733,0.733,0.36
22,5,0.815,59.52,29.42,0,0.867,0.867,0.714
25,6,0.806,60.97,29.42,0,0.767,0.767,0.36
11,19,0.367,47.81,29.43,0,0,0,0
16,13,0.552,52.11,29.43,0,0,0,0
15,12,0.556,52.94,29.43,0,0,0,0
18,10,0.643,53.24,29.43,0,0,0,0
13,13,0.5,53.5,29.43,0,0,0,0
22,11,0.667,56.35,29.43,0,0,0,0.26
19,13,0.594,56.89,29.43,0.633,0.633,0,0
23,7,0.767,57.12,29.43,0.6,0.833,0.8,0.851
20,10,0.667,62.61,29.43,0.5,0.9,0,0.26
12,15,0.444,45.26,29.44,0,0,0,0
13,19,0.406,46.64,29.44,0,0,0,0
17,15,0.531,50.96,29.44,0,0,0,0
14,17,0.452,51.05,29.44,0,0,0,0
13,15,0.464,52.17,29.44,0,0,0,0
16,13,0.552,52.2,29.44,0,0,0,0
16,13,0.552,53.18,29.44,0,0,0,0
15,14,0.517,53.92,29.44,0,0,0,0
15,14,0.517,54.37,29.44,0.233,0.233,0,0
14,16,0.467,49.21,29.45,0,0,0,0
14,8,0.636,56.28,29.45,0,0.867,0,0
21,9,0.7,57.13,29.45,0,0.767,0,0
18,14,0.563,58.69,29.45,0.6,0.6,0,0
30,7,0.811,65.9,29.45,0.967,0.967,0.733,0.714
25,4,0.862,66.25,29.45,0,0.933,0.9,0.924
13,17,0.433,50.24,29.46,0,0,0,0
15,11,0.577,52.28,29.46,0,0,0,0
13,13,0.5,52.36,29.46,0,0,0,0
19,14,0.576,52.8,29.46,0.333,0.333,0,0
12,10,0.545,52.88,29.46,0,0.467,0,0
15,15,0.5,53.34,29.46,0,0,0,0
18,16,0.529,53.8,29.46,0,0,0,0
6,16,0.273,48.07,29.47,0,0,0,0
15,16,0.484,49.05,29.47,0,0,0,0
20,13,0.606,55.36,29.47,0,0.267,0,0
21,13,0.618,55.4,29.47,0,0,0,0.36
24,8,0.75,58.4,29.47,0,0.9,0.833,0.26
25,8,0.758,60.38,29.47,0,0.767,0.5,0.36
31,6,0.838,62.32,29.47,0,0.9,0.9,0.714
8,19,0.296,44.34,29.48,0,0,0,0
13,14,0.481,48.94,29.48,0,0,0,0
10,18,0.357,49.74,29.48,0,0,0,0
17,16,0.515,50.7,29.48,0,0,0,0
19,14,0.576,54.46,29.48,0,0.833,0,0
17,7,0.708,55.08,29.48,0.833,0.833,0,0
20,13,0.606,55.69,29.48,0,0,0,0
32,6,0.842,63.24,29.48,0,0.767,0.767,0.714
15,19,0.441,48.4,29.49,0,0,0,0
16,17,0.485,50.1,29.49,0,0,0,0
17,17,0.5,51.25,29.49,0,0,0,0.26
13,11,0.542,52.04,29.49,0,0,0,0
25,8,0.758,60.16,29.49,0,0.567,0.533,0.36
7,17,0.292,44.57,29.5,0,0,0,0
10,20,0.333,46.09,29.5,0,0,0,0
12,16,0.429,47.65,29.5,0,0,0,0
12,14,0.462,49.13,29.5,0,0,0,0
22,9,0.71,56.18,29.5,0.633,0.867,0.533,0.36
22,11,0.667,56.2,29.5,0,0.333,0,0
20,9,0.69,56.87,29.5,0,0.433,0.333,0.26
13,18,0.419,44.32,29.51,0,0,0,0
13,15,0.464,50.25,29.51,0,0,0,0
14,19,0.424,51.49,29.51,0,0.267,0,0
25,13,0.658,56.01,29.51,0,0.533,0,0
18,13,0.581,56.83,29.51,0,0,0,0
17,12,0.586,57.61,29.51,0,0,0,0.26
15,8,0.652,60.27,29.51,0,0.7,0,0
12,16,0.429,48.93,29.52,0,0,0,0
16,18,0.471,51.69,29.52,0,0,0,0
15,11,0.577,51.81,29.52,0,0,0,0
13,11,0.542,52.48,29.52,0,0,0,0
18,7,0.72,56.38,29.52,0,0.667,0,0
31,4,0.886,62.1,29.52,0.8,1,0.933,0.851
11,20,0.355,42.44,29.53,0,0,0,0
8,18,0.308,42.7,29.53,0,0,0,0
21,11,0.656,53.8,29.53,0,0,0,0.26
21,11,0.656,54.51,29.53,0,0,0,0
17,7,0.708,55.17,29.53,0,0,0,0
22,7,0.759,61.23,29.53,0.267,0.7,0.6,0.26
32,6,0.842,65.35,29.53,1,1,0.9,0.714
3,24,0.111,37.02,29.54,0,0,0,0
8,18,0.308,46.96,29.54,0,0,0,0
13,9,0.591,51.29,29.54,0,0.5,0,0
11,15,0.423,51.69,29.54,0,0,0,0
21,14,0.6,53.4,29.54,0,0,0,0
16,14,0.533,56.23,29.54,0,0,0,0
26,7,0.788,60.94,29.54,0.6,0.667,0.6,0.587
5,17,0.227,41.91,29.55,0,0,0,0
16,14,0.533,52.47,29.55,0,0,0,0
18,11,0.621,53.17,29.55,0,0,0,0.26
18,13,0.581,53.2,29.55,0.367,0.367,0,0.26
17,10,0.63,54.28,29.55,0.5,0.5,0,0
18,12,0.6,55.1,29.55,0,0,0,0
20,12,0.625,55.41,29.55,0,0,0,0.36
21,15,0.583,57.21,29.55,0,0,0,0
23,12,0.657,58.19,29.55,0,0,0,0.26
20,10,0.667,59.03,29.55,0.533,0.867,0,0.36
28,2,0.933,65.34,29.55,0.967,1,0.967,1
10,16,0.385,48.83,29.56,0,0,0,0
17,13,0.567,51.46,29.56,0,0,0,0
18,16,0.529,51.78,29.56,0,0,0,0
19,6,0.76,60.27,29.56,0,0.933,0.933,0.924
7,21,0.25,42.12,29.57,0,0,0,0
14,13,0.519,50.03,29.57,0,0,0,0
14,13,0.519,50.08,29.57,0,0,0,0
13,14,0.481,50.12,29.57,0,0,0,0
15,11,0.577,50.25,29.57,0,0,0,0
17,13,0.567,54.18,29.57,0,0,0,0
13,18,0.419,48.8,29.58,0,0,0,0
19,14,0.576,54.56,29.58,0,0,0,0
23,9,0.719,59.22,29.58,0,0.5,0.467,0.26
24,8,0.75,64.19,29.58,0.267,0.5,0.5,0.36
27,4,0.871,69.66,29.58,0.6,1,0.933,0.36
11,16,0.407,46.69,29.59,0,0,0,0
23,11,0.676,54.55,29.59,0,0.233,0.233,0.36
18,11,0.621,55.78,29.59,0,0,0,0.851
23,11,0.676,56.39,29.59,0,0.4,0,0.36
23,14,0.622,59.08,29.59,0.4,0.5,0,0
12,12,0.5,46.8,29.6,0,0,0,0
13,16,0.448,49.73,29.6,0,0,0,0
13,14,0.481,49.79,29.6,0,0,0,0
18,14,0.563,51.96,29.6,0,0,0,0
18,14,0.563,55.49,29.6,0,0,0,0
24,10,0.706,57.03,29.6,0.6,0.667,0,0.47
22,8,0.733,58.25,29.6,0.833,0.833,0.5,0.26
19,10,0.655,58.52,29.6,0.633,0.733,0.567,0.587
32,5,0.865,63.09,29.6,0,0.833,0.833,0.714
12,16,0.429,49.31,29.61,0,0,0,0
12,20,0.375,49.5,29.61,0,0,0,0
15,14,0.517,50.27,29.61,0,0,0,0
23,10,0.697,58.47,29.61,0,0,0,0.587
29,6,0.829,60.96,29.61,0.967,0.967,0.9,0.587
22,9,0.71,61.67,29.61,0.433,0.6,0.4,0.587
17,16,0.515,49.81,29.62,0,0,0,0
17,7,0.708,51.41,29.62,0,0,0,0
22,15,0.595,53.65,29.62,0,0,0,0
21,13,0.618,53.72,29.62,0,0,0,0.26
19,12,0.613,54.17,29.62,0.5,0.5,0,0
21,13,0.618,55.9,29.62,0,0.7,0,0.26
22,9,0.71,59.66,29.62,0,0.567,0.4,0.36
24,9,0.727,60.92,29.62,0,0.633,0.467,0.587
26,11,0.703,61.98,29.62,0,0.267,0,0.587
10,17,0.37,45.21,29.63,0,0,0,0
11,17,0.393,51.96,29.63,0,0,0,0
17,12,0.586,53.7,29.63,0,0,0,0
20,11,0.645,54.61,29.63,0,0,0,0.36
17,13,0.567,55.42,29.63,0.5,0.7,0,0
24,10,0.706,56,29.63,0,0.2,0.2,0.36
18,8,0.692,57.64,29.63,0.7,0.867,0,0
24,11,0.686,58.33,29.63,0.833,0.833,0,0.36
27,10,0.73,60.45,29.63,0.667,0.733,0.467,0.587
27,8,0.771,62.04,29.63,0,0.733,0.5,0.47
25,4,0.862,62.18,29.63,0.867,0.933,0.767,0.26
5,19,0.208,43.86,29.64,0,0,0,0
7,22,0.241,44.04,29.64,0,0,0,0
11,17,0.393,48.37,29.64,0,0,0,0
15,14,0.517,51.4,29.64,0,0,0,0
16,15,0.516,51.74,29.64,0,0,0,0
8,19,0.296,52.49,29.64,0,0,0,0
18,11,0.621,53.69,29.64,0,0,0,0
21,8,0.724,56.81,29.64,0.833,0.833,0.533,0.36
21,12,0.636,57.77,29.64,0.4,0.633,0,0.36
15,15,0.5,52.2,29.65,0,0,0,0
15,16,0.484,52.78,29.65,0,0,0,0
22,11,0.667,55.33,29.65,0,0.433,0,0.26
14,8,0.636,55.61,29.65,0,0.4,0,0
26,9,0.743,62.65,29.65,0.9,0.9,0.433,0.36
30,4,0.882,63.4,29.65,0.8,1,0.933,0.587
13,19,0.406,47.78,29.66,0,0,0,0
12,19,0.387,48.31,29.66,0,0,0,0
15,17,0.469,50.12,29.66,0,0,0,0
13,11,0.542,50.57,29.66,0,0,0,0
20,14,0.588,56.95,29.66,0,0.3,0,0.36
20,10,0.667,59.11,29.66,0.633,0.833,0.2,0.36
16,13,0.552,51.57,29.67,0,0,0,0
20,13,0.606,52.73,29.67,0,0,0,0
15,16,0.484,53.59,29.67,0,0,0,0
18,15,0.545,56.35,29.67,0,0,0,0
22,11,0.667,57.31,29.67,0,0.3,0,0.26
30,5,0.857,65.73,29.67,0,1,0.9,0.587
16,13,0.552,34.53,29.68,0,0,0,0
15,17,0.469,51.89,29.68,0,0,0,0
18,16,0.529,51.94,29.68,0,0,0,0
13,14,0.481,53.38,29.68,0.2,0.2,0,0
22,13,0.629,54.9,29.68,0,0,0,0
18,9,0.667,55.11,29.68,0,0.9,0,0
21,9,0.7,57.09,29.68,0,0.7,0,0.36
25,10,0.714,57.75,29.68,0.3,0.467,0.267,0.36
23,9,0.719,58.73,29.68,0,0.367,0,0.26
17,5,0.773,62.82,29.68,0,0.9,0.4,0
26,2,0.929,68.69,29.68,1,1,1,0.924
14,16,0.467,48.07,29.69,0,0.367,0,0
18,16,0.529,49.68,29.69,0.2,0.2,0,0
14,14,0.5,49.99,29.69,0,0,0,0
19,14,0.576,51.83,29.69,0,0,0,0
17,9,0.654,54,29.69,0.933,0.933,0,0
19,12,0.613,54.31,29.69,0,0,0,0
22,12,0.647,54.37,29.69,0,0.467,0,0.26
16,15,0.516,57.03,29.69,0,0,0,0
28,6,0.824,62.74,29.69,0.867,0.867,0.767,0.36
25,9,0.735,62.8,29.69,0.633,0.8,0.467,0.26
31,4,0.886,64.86,29.69,0.2,0.9,0.9,0.851
10,21,0.323,45.35,29.7,0,0,0,0
9,18,0.333,46.18,29.7,0,0,0,0
10,12,0.455,48.16,29.7,0,0.667,0,0
24,9,0.727,54.91,29.7,0,0.467,0.467,0.36
19,12,0.613,57.15,29.7,0,0.533,0,0.26
29,5,0.853,65.4,29.7,0.967,1,0.9,0.714
17,14,0.548,50.9,29.71,0,0,0,0.26
22,10,0.688,55.13,29.71,0,0.7,0.333,0.36
28,6,0.824,60.06,29.71,0.767,1,0.567,0.47
25,8,0.758,60.6,29.71,0.5,0.767,0.633,0.36
12,17,0.414,48.88,29.72,0,0,0,0
13,14,0.481,50.04,29.72,0,0,0,0
16,7,0.696,53.96,29.72,0,0.767,0,0
21,9,0.7,56.8,29.72,0,0.4,0,0.587
18,13,0.581,57.62,29.72,0,0.433,0,0
24,8,0.75,60.15,29.72,0,0.567,0.567,0.36
6,20,0.231,45.16,29.73,0,0,0,0
21,11,0.656,56,29.73,0,0.433,0,0.26
22,12,0.647,56.25,29.73,0.9,0.9,0,0.26
16,10,0.615,36.79,29.74,0,0,0,0
10,17,0.37,48.66,29.74,0,0,0,0
10,14,0.417,50.13,29.74,0,0,0,0
13,17,0.433,51.26,29.74,0,0,0,0
14,16,0.467,51.95,29.74,0,0,0,0
19,15,0.559,53.75,29.74,0,0,0,0
24,10,0.706,56.85,29.74,0.2,0.533,0,0.36
17,12,0.586,57.4,29.74,0.3,0.4,0,0.26
27,6,0.818,60.29,29.74,0.433,0.767,0.733,0.851
10,16,0.385,43.69,29.75,0,0,0,0
14,14,0.5,50.95,29.75,0,0,0,0
16,15,0.516,51.68,29.75,0,0,0,0
15,16,0.484,52.27,29.75,0,0,0,0
22,14,0.611,53.21,29.75,0,0,0,0.47
14,10,0.583,53.96,29.75,0,0.5,0,0
16,11,0.593,54.27,29.75,0.633,0.667,0,0
14,14,0.5,54.65,29.75,0,0,0,0
25,10,0.714,56.04,29.75,0,0.567,0,1
26,9,0.743,57.53,29.75,0.467,0.733,0.6,0.36
17,11,0.607,58.14,29.75,0,0.667,0,0
11,19,0.367,46.95,29.76,0,0,0,0
20,16,0.556,52.48,29.76,0,0,0,0
16,14,0.533,53.45,29.76,0.2,0.2,0,0
19,13,0.594,56.31,29.76,0,0,0,0
20,14,0.588,57.54,29.76,0,0,0,0
7,23,0.233,42.15,29.77,0,0,0,0
6,20,0.231,43.67,29.77,0,0,0,0
16,12,0.571,51.4,29.77,0,0,0,0
15,16,0.484,51.42,29.77,0,0,0,0
21,13,0.618,53.79,29.77,0,0,0,0
16,11,0.593,53.93,29.77,0.833,0.9,0,0.26
19,15,0.559,54.41,29.77,0,0,0,0
21,10,0.677,57.65,29.77,0,0.5,0,0
3,25,0.107,38.67,29.78,0,0,0,0
7,21,0.25,40.01,29.78,0,0,0,0
13,11,0.542,48.79,29.78,0,0,0,0
12,19,0.387,49.57,29.78,0,0,0,0
14,12,0.538,50.79,29.78,0,0,0,0
20,9,0.69,57.16,29.78,0,0.533,0,0.36
23,11,0.676,57.33,29.78,0,0.2,0,0.47
21,14,0.6,59.65,29.78,0.2,0.3,0,0.26
7,20,0.259,39.87,29.79,0,0,0,0
13,16,0.448,48.05,29.79,0,0,0,0
24,13,0.649,56.34,29.79,0,0,0,0
27,8,0.771,58.43,29.79,0,0.467,0.467,0.36
18,12,0.6,59.84,29.79,0.633,0.9,0,0
26,11,0.703,62.26,29.79,0.767,0.8,0.2,0.714
6,25,0.194,37.81,29.8,0,0,0,0
21,9,0.7,56.6,29.8,0.933,1,0,0.851
24,9,0.727,57.25,29.8,0,0.533,0,0
18,12,0.6,58.08,29.8,0,0.433,0,0.587
23,8,0.742,58.16,29.8,0.9,0.9,0.567,0.26
35,5,0.875,67.83,29.8,1,1,0.933,1
8,16,0.333,42.71,29.81,0,0,0,0
10,17,0.37,47.21,29.81,0,0,0,0
14,14,0.5,47.52,29.81,0,0,0,0
15,18,0.455,48.27,29.81,0,0,0,0
21,13,0.618,53.72,29.81,0,0,0,0
13,9,0.591,54.68,29.81,0,0.633,0,0
19,13,0.594,55.71,29.81,0,0,0,0
23,5,0.821,62.32,29.81,0.767,0.967,0.967,0.851
28,6,0.824,62.72,29.81,0.8,0.867,0.7,0.587
19,15,0.559,52.46,29.82,0,0,0,0
13,14,0.481,52.65,29.82,0,0,0,0
19,12,0.613,56.11,29.82,0.233,0.733,0,0.36
24,7,0.774,59.64,29.82,0.333,1,0.633,0.26
15,13,0.536,50.91,29.83,0,0,0,0
13,17,0.433,54.14,29.83,0,0,0,0
19,15,0.559,55.41,29.83,0,0,0,0
17,10,0.63,56.38,29.83,0,0.867,0,0
29,8,0.784,63.5,29.83,0.5,0.867,0.867,0.587
24,11,0.686,63.69,29.83,0.367,0.633,0,0.47
7,16,0.304,41.39,29.84,0,0,0,0
11,12,0.478,47.74,29.84,0,0,0,0
15,16,0.484,48.33,29.84,0,0,0,0
18,11,0.621,54.67,29.84,0,0,0,0
19,13,0.594,54.7,29.84,0.333,0.333,0,0
24,6,0.8,56.94,29.84,0,0.767,0.767,0.36
21,10,0.677,58.48,29.84,0,0,0,0
23,8,0.742,62.39,29.84,0.833,0.967,0.7,0.36
24,10,0.706,62.57,29.84,0.933,1,0,0.26
10,20,0.333,45.84,29.85,0,0,0,0
12,16,0.429,50.4,29.85,0,0,0,0
16,14,0.533,52.03,29.85,0,0,0,0
25,9,0.735,58.31,29.85,0,0.733,0.433,0.36
14,18,0.438,47.53,29.86,0,0,0,0
16,14,0.533,50.27,29.86,0,0,0,0
17,15,0.531,50.82,29.86,0,0,0,0
17,7,0.708,56.2,29.86,0.633,0.7,0,0
11,19,0.367,45.49,29.87,0,0,0,0
17,12,0.586,49.58,29.87,0,0,0,0
21,12,0.636,57.33,29.87,0,0,0,0.36
27,8,0.771,60.45,29.87,0.367,0.833,0.833,0.714
28,5,0.848,63,29.87,0.4,1,0.767,0.714
26,7,0.788,64.48,29.87,0.6,0.7,0.533,0.851
28,2,0.933,65.04,29.87,0,0.967,0.967,0.924
34,4,0.895,68.34,29.87,0.967,0.967,0.867,0.714
12,14,0.462,45.43,29.88,0,0,0,0
9,18,0.333,48.99,29.88,0,0,0,0
15,13,0.536,51.78,29.88,0,0,0,0
16,12,0.571,52.88,29.88,0,0,0,0
16,10,0.615,54.27,29.88,0.933,0.933,0,0
20,10,0.667,55.89,29.88,0,0.333,0,0
22,13,0.629,58.6,29.88,0,0,0,0.36
24,7,0.774,58.63,29.88,0,0.8,0.767,0.587
